game_id,white_engine,black_engine,time_budget,winner_color,winner_engine,is_draw,reason,plies,white_avg_ms,black_avg_ms,duration_sec,white_pieces,black_pieces
133,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,95,506.82,781.67,59.782,2,0
134,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,72,743.57,806.67,54.262,0,4
135,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,71,722.5,735.96,50.314,3,0
136,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,104,881.44,829.65,87.273,0,2
137,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,79,914.73,869.78,68.73,5,1
138,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,72,743.88,834.55,55.249,0,4
139,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,91,830.89,841.92,74.439,3,1
140,MCTS_UCB1 (DB),Kingsrow,1.0,Draw,Draw,1,Max Plies Limit (250),250,938.29,207.91,142.143,2,2
141,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,63,671.14,634.01,39.829,3,0
142,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,106,732.66,508.17,64.529,0,2
143,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,123,810.99,817.7,98.539,2,0
144,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,108,853.49,977.37,97.042,1,3
145,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,89,461.95,769.2,53.405,2,0
146,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,102,881.59,1100.03,99.086,2,4
147,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,123,559.78,868.97,86.291,2,0
148,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,124,870.13,901.96,108.104,0,2
149,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,95,836.24,762.26,74.372,2,0
150,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,84,781.53,920.38,69.787,0,2
151,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,67,908.64,751.1,54.024,3,1
152,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,76,730.81,800.74,56.672,0,1
153,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,81,914.84,795.78,67.634,3,1
154,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,74,861.49,924.95,64.316,3,8
155,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,95,938.5,805.22,81.155,3,0
156,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,110,779.08,763.37,83.297,0,2
157,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,97,1005.42,766.22,84.277,3,0
158,MCTS_UCB1 (DB),Kingsrow,1.0,Black,Kingsrow,0,Elimination / Block,88,767.89,1010.94,76.494,0,3
159,Kingsrow,MCTS_UCB1 (DB),1.0,White,Kingsrow,0,Elimination / Block,85,1001.53,756.52,73.085,4,0
160,MCTS_UCB1 (DB),Kingsrow,1.0,Draw,Draw,1,Max Plies Limit (250),250,922.9,182.29,137.057,1,1
